Taxon_Local_ID,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,occurrenceStatus,previousIdentifications,associatedReferences,taxonID,scientificName,kingdom,phylum,class,order,suborder,infraorder,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,island,country,countryCode,stateProvince,locality,verbatimDepth,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,georeferenceRemarks,identificationRemarks,identificationQualifier,samplingProtocol,eventDate,eventTime,year,month,day,fieldNumber,eventRemarks,bibliographicCitation,institutionCode,collectionCode,datasetName,basisOfRecord
492705,imerss.org:PMLS:18569,NA,Count: very many,Stefania Gorgopa,NA,NA,PRESENT,Bolinopsis infundibulum,NA,iNaturalist:492705,Bolinopsis infundibulum,Animalia,Ctenophora,Tentaculata,Lobata,NA,NA,NA,Bolinopsidae,Bolinopsis,NA,infundibulum,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,48,48.92833,-123.50483,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-04,15:30:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
492705,imerss.org:iNat:30012073,NA,NA,Galiano observer,NA,NA,PRESENT,Bolinopsis infundibulum,NA,iNaturalist:492705,Bolinopsis infundibulum,Animalia,Ctenophora,Tentaculata,Lobata,NA,NA,NA,Bolinopsidae,Bolinopsis,NA,infundibulum,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.923515,-123.494259,100,Galiano observer,NA,NA,NA,NA,NA,NA,2019-05-04,14:42:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:iNat:24714308,NA,NA,NA,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013428,-123.573788,116,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019-05-04,21:27:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:iNat:24535399,NA,NA,Norah Brown,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900438,-123.407359,5,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-04,13:18:36,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:PMLS:18518,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,47,48.939813,-123.501514,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-04,13:30:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
84265,imerss.org:PMLS:18581,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,48,48.92833,-123.50483,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-04,15:30:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
84265,imerss.org:iNat:30009635,NA,NA,Galiano observer,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.938922,-123.502289,80,Galiano observer,NA,NA,NA,NA,NA,NA,2019-05-04,13:03:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:PMLS:18433,NA,Count: few,Emily Adamczyk,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,72,48.906568,-123.460574,500,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
84265,imerss.org:iNat:24792561,NA,NA,NA,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591,-123.504847,122,NA,NA,NA,NA,NA,NA,NA,2019-05-04,13:53:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:iNat:24631832,NA,NA,NA,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013803,-123.572375,34,NA,NA,NA,NA,NA,NA,NA,2019-05-04,12:04:13,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
84265,imerss.org:PMLS:18635,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,Ballingall Islets Park,47,48.906568,-123.460574,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-05,09:59:00,2019,5,5,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
84265,imerss.org:iNat:24797967,NA,NA,Emily Adamczyk,NA,NA,PRESENT,Evasterias troschelii,NA,iNaturalist:84265,Evasterias troschelii,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Evasterias,NA,troschelii,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.907586,-123.458138,66,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-05,12:28:00,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
47669,imerss.org:PMLS:18582,NA,NA,Stefania Gorgopa,1,NA,PRESENT,Orthasterias koehleri,NA,iNaturalist:47669,Orthasterias koehleri,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Orthasterias,NA,koehleri,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,48,48.92833,-123.50483,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-04,15:30:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49539,imerss.org:PMLS:18482,NA,Count: few,Isabelle Cote,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,"Retreat Cove South, island",49,48.938826,-123.501192,500,Isabelle Cote,NA,NA,NA,NA,NA,NA,2019-05-04,13:24:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49539,imerss.org:iNat:24797936,NA,NA,NA,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939591,-123.504847,122,NA,NA,NA,NA,NA,NA,NA,2019-05-04,13:53:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49539,imerss.org:iNat:30009624,NA,NA,Galiano observer,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.938922,-123.502289,80,Galiano observer,NA,NA,NA,NA,NA,NA,2019-05-04,12:59:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49539,imerss.org:PMLS:18419,NA,NA,Emily Adamczyk,1,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,Montague Harbour,33,48.896354,-123.40363,500,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,spiny pink star on sheet,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49539,imerss.org:iNat:25199664,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900386,-123.407349,10,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-04,12:58:27,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49539,imerss.org:PMLS:18517,NA,Count: few,Stefania Gorgopa,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,Retreat Cove,47,48.939813,-123.501514,500,Stefania Gorgopa,NA,NA,NA,NA,NA,NA,2019-05-04,13:30:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49539,imerss.org:PMLS:18460,NA,NA,Larry Taylor,1,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,Walker Rock,60,48.92833,-123.50483,500,Larry Taylor,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,NA,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49539,imerss.org:iNat:24540309,NA,NA,Norah Brown,NA,NA,PRESENT,Pisaster brevispinus,NA,iNaturalist:49539,Pisaster brevispinus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,brevispinus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900419,-123.4073,3,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,record mostly appears accurate; shunted slightly into nearby waters at Montague beach,NA,NA,NA,2019-05-04,14:13:07,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24588676,NA,NA,Charlene Wood,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.939533,-123.501725,12,Charlene Wood,NA,NA,NA,NA,NA,NA,2019-05-03,17:17:14,2019,5,3,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:26065902,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013609,-123.57245,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-04,11:55:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24714659,NA,NA,Katie Kushneryk,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872237,-123.310608,5,Katie Kushneryk,NA,NA,NA,NA,NA,NA,2019-05-04,11:29:12,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24714597,NA,NA,Katie Kushneryk,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872487,-123.310446,5,Katie Kushneryk,NA,NA,NA,NA,NA,NA,2019-05-04,11:16:30,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24714311,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013439,-123.573788,116,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to intertidal,NA,NA,NA,2019-05-04,21:27:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25199521,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872351,-123.310516,5,Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019-05-04,11:47:24,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25860483,NA,NA,Bridgette Clarkston,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.88324,-123.316762,2,Bridgette Clarkston,NA,NA,NA,NA,NA,NA,2019-05-04,NA,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24711910,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871476,-123.311216,39,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,location appears mostly accurate; shunted to nearby intertidal Bellhouse Park,NA,NA,NA,2019-05-04,10:27:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25859725,NA,NA,Bridgette Clarkston,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.940278,-123.500556,NA,Bridgette Clarkston,NA,NA,NA,NA,NA,NA,2019-05-04,NA,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:PMLS:18418,NA,Count: many,Emily Adamczyk,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,Montague Harbour,33,48.896354,-123.40363,500,Emily Adamczyk,NA,NA,NA,NA,NA,NA,2019-05-04,12:00:00,2019,5,4,NA,pisaster sea star on sheet,NA,PMLS,NA,Pacific Marine Life Survey Dive Records,HumanObservation
49699,imerss.org:iNat:24708763,NA,NA,John D Reynolds,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872395,-123.31056,NA,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-04,11:36:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24702033,NA,NA,Jason Headley,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.87237,-123.310527,NA,Jason Headley,NA,NA,NA,NA,NA,NA,2019-05-04,12:20:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24708761,NA,NA,John D Reynolds,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872367,-123.310502,NA,John D Reynolds,NA,NA,NA,NA,NA,NA,2019-05-04,11:37:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24708488,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872452,-123.310544,5,NA,NA,NA,NA,NA,NA,NA,2019-05-04,11:24:45,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24708453,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.87234,-123.310449,30,NA,NA,NA,NA,NA,NA,NA,2019-05-04,11:18:27,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25478055,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.90104,-123.40755,5,Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019-05-04,14:06:50,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24702036,NA,NA,Jason Headley,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872395,-123.310508,NA,Jason Headley,NA,NA,NA,NA,NA,NA,2019-05-04,12:20:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24692047,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.890299,-123.389499,352,Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019-05-04,13:38:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24689610,NA,NA,Kalina Hunter,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.900249,-123.408105,17,Kalina Hunter,NA,NA,NA,NA,NA,NA,2019-05-04,12:02:56,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25199535,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872377,-123.310523,5,Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019-05-04,11:49:14,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24628952,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013686,-123.5725,34,NA,NA,NA,NA,NA,NA,NA,2019-05-04,10:23:35,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24743633,NA,NA,Kelly Fretwell,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.888493,-123.388812,308,Kelly Fretwell,NA,NA,NA,NA,NA,NA,2019-05-04,12:17:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:25199531,NA,NA,Aimee Pelletier,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.872355,-123.310459,5,Aimee Pelletier,NA,NA,NA,NA,NA,NA,2019-05-04,11:48:16,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24715142,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.8722,-123.310574,5,Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019-05-04,11:34:43,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24538682,NA,NA,Norah Brown,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.901161,-123.407532,13,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,13:41:39,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24714971,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871428,-123.311573,5,Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019-05-04,10:11:39,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24520727,NA,NA,Norah Brown,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.871484,-123.311097,3,Norah Brown,NA,NA,NA,NA,NA,NA,2019-05-04,09:48:16,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24714303,NA,NA,NA,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,49.013432,-123.573782,116,Andrew Simon,"interpretation of locality, and/or inference based on local knowledge and species ecology",corrected,shunted to adjacent intertidal,NA,NA,NA,2019-05-04,21:27:00,2019,5,4,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24920268,NA,NA,Lena Dietz Chiasson,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.964725,-123.51576,5,Lena Dietz Chiasson,NA,NA,NA,NA,NA,NA,2019-05-05,11:17:53,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
49699,imerss.org:iNat:24698195,NA,NA,Jason Headley,NA,NA,PRESENT,Pisaster ochraceus,NA,iNaturalist:49699,Pisaster ochraceus,Animalia,Echinodermata,Asteroidea,Forcipulatida,NA,NA,NA,Asteriidae,Pisaster,NA,ochraceus,NA,species,Galiano Island,Canada,CA,British Columbia,NA,NA,48.963275,-123.51438,5,Jason Headley,NA,NA,NA,NA,NA,NA,2019-05-05,10:39:29,2019,5,5,NA,NA,NA,iNaturalist,NA,NA,HumanObservation
